cell,flux,"Li6(n,t)","Li6(n,t)_stdev","Li7(n,t)","Li7(n,t)_stdev",tbr,tbr_stdev,"Th232(n,fis)","Th232(n,fis)_stdev","Th232(n,g)","Th232(n,g)_stdev",U233_kg/yr
11,3.087909637810678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,6.175638907242553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,30.836779632171954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,6.190002425320737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,269.2006954699542,0.8100047472446876,0.0009249024994493522,0.001794913446558594,2.09166479572391e-06,0.8117996606912462,0.0009269941642450761,0.001794913446558594,2.2319288633740112e-05,0.00022463765106132293,3.300335547705589e-07,0.9720906234680766
23,26.961480894951215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,113.07458168410832,0.39155942628181944,0.000368712052481767,0.00018134896262355477,5.743014053082744e-07,0.391740775244443,0.00036928635388707527,0.00018134896262355477,3.253250518392965e-06,0.00011537129998813727,1.401039358536617e-07,0.4992545034455292
24,6.094789736114319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,7.179584828112347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,26.046773825070744,0.09802235445151102,0.00024257186926333353,1.565483704792182e-05,2.570286229667638e-07,0.09803800928855894,0.0002428288978863003,1.565483704792182e-05,3.6281490689849143e-07,3.0110434815870543e-05,6.244805908690743e-08,0.13029904477172508
26,2.908360978249781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total,497.75659801910683,1.299586527978018,0.0015361864211944527,0.0019919172462300704,2.922994823998948e-06,1.301578445224248,0.0015391094160184516,0.0019919172462300704,2.593535405903157e-05,0.00037011938586533076,5.325855497111281e-07,1.601644171685331
